node,nodeID,root node,root node ID,biodomain
mitochondrial genome maintenance,GO:0000002,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, DNA Repair"
"alpha-1,6-mannosyltransferase activity",GO:0000009,molecular_function,GO:0003674,"Unknown, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy"
single strand break repair,GO:0000012,biological_process,GO:0008150,"ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-YQdOE6UcGFFulISzIdOoFxtI on tokens per min (TPM): Limit 4000000, Used 4000000, Requested 618. Please try again in 9ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
single-stranded DNA endodeoxyribonuclease activity,GO:0000014,molecular_function,GO:0003674,"ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-YQdOE6UcGFFulISzIdOoFxtI on tokens per min (TPM): Limit 4000000, Used 4000000, Requested 556. Please try again in 8ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
phosphopyruvate hydratase complex,GO:0000015,cellular_component,GO:0005575,"ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-YQdOE6UcGFFulISzIdOoFxtI on tokens per min (TPM): Limit 4000000, Used 4000000, Requested 439. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
lactase activity,GO:0000016,molecular_function,GO:0003674,"ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-YQdOE6UcGFFulISzIdOoFxtI on tokens per min (TPM): Limit 4000000, Used 4000000, Requested 321. Please try again in 4ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
alpha-glucoside transport,GO:0000017,biological_process,GO:0008150,"ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-YQdOE6UcGFFulISzIdOoFxtI on tokens per min (TPM): Limit 4000000, Used 4000000, Requested 331. Please try again in 4ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
regulation of DNA recombination,GO:0000018,biological_process,GO:0008150,"ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-YQdOE6UcGFFulISzIdOoFxtI on tokens per min (TPM): Limit 4000000, Used 4000000, Requested 1624. Please try again in 24ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
regulation of mitotic recombination,GO:0000019,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic, Autophagy, Unknown"
mitotic spindle elongation,GO:0000022,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Structural Stabilization, Apoptosis, Immune Response"
maltose metabolic process,GO:0000023,biological_process,GO:0008150,"Lipid Metabolism, Unknown, Mitochondrial Metabolism, Autophagy, Oxidative Stress"
maltose catabolic process,GO:0000025,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
"alpha-1,2-mannosyltransferase activity",GO:0000026,molecular_function,GO:0003674,"Unknown, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism"
ribosomal large subunit assembly,GO:0000027,biological_process,GO:0008150,"Unknown, Ribosomal Large Subunit Assembly, Cellular Component Organization, Cellular Process, Biological Process"
ribosomal small subunit assembly,GO:0000028,biological_process,GO:0008150,"Unknown, Proteostasis, Cell Cycle, Autophagy, Structural Stabilization"
mannosyltransferase activity,GO:0000030,molecular_function,GO:0003674,"Unknown, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy"
"alpha-1,3-mannosyltransferase activity",GO:0000033,molecular_function,GO:0003674,"Unknown, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy"
acyl binding,GO:0000035,molecular_function,GO:0003674,"Lipid Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis, Autophagy"
acyl carrier activity,GO:0000036,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Proteostasis"
very long-chain fatty acid metabolic process,GO:0000038,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
autophagosome assembly,GO:0000045,biological_process,GO:0008150,"Autophagy, Proteostasis, Oxidative Stress, Apoptosis, Unknown"
peptidyltransferase activity,GO:0000048,molecular_function,GO:0003674,"Unknown, Proteostasis, Autophagy, RNA Spliceosome, DNA Repair"
tRNA binding,GO:0000049,molecular_function,GO:0003674,"Unknown, RNA Spliceosome, Epigenetic, Proteostasis, Autophagy"
urea cycle,GO:0000050,biological_process,GO:0008150,"Unknown, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy"
citrulline metabolic process,GO:0000052,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
argininosuccinate metabolic process,GO:0000053,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
ribosomal subunit export from nucleus,GO:0000054,biological_process,GO:0008150,"Unknown, Ribosomal Subunit Export From Nucleus, Cellular Process, Nucleocytoplasmic Transport, Organelle Localization"
ribosomal large subunit export from nucleus,GO:0000055,biological_process,GO:0008150,"Unknown, Ribosomal Large Subunit Export From Nucleus, Nucleocytoplasmic Transport, Cellular Localization, Ribosome Biogenesis"
ribosomal small subunit export from nucleus,GO:0000056,biological_process,GO:0008150,"Unknown, Ribosome Localization, Nucleocytoplasmic Transport, Cellular Localization, Biological Process"
fatty-acyl-CoA binding,GO:0000062,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
