node,nodeID,root node,root node ID,biodomain
GOBP_LENS_FIBER_CELL_DIFFERENTIATION,GO:0070306,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Response to Stimulus"
GOBP_HISTONE_H2A_K63_LINKED_DEUBIQUITINATION,GO:0070537,biological_process,GO:0008150,"Epigenetic Regulation, Transcription and Translation Machinery, DNA Repair, Signal Transduction, Protein Metabolism and Trafficking"
GOBP_POSITIVE_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,GO:0070564,biological_process,GO:0008150,"Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Immune System and Inflammation, Response to Stimulus"
GOBP_RESPONSE_TO_INTERLEUKIN_2,GO:0070669,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Transcription and Translation Machinery, Cell Cycle, Response to Stimulus"
GOBP_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN,GO:0070816,biological_process,GO:0008150,"Transcription and Translation Machinery, Signal Transduction, Epigenetic Regulation, RNA Metabolism, Protein Metabolism and Trafficking"
GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,GO:0070861,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,GO:0070863,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus"
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,GO:0070972,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, System and Developmental Process"
GOBP_DNA_CONFORMATION_CHANGE,GO:0071103,biological_process,GO:0008150,"DNA Repair, Epigenetic Regulation, Transcription and Translation Machinery, Structural Stabilization, Response to Stimulus"
GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES,GO:0071139,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus"
GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION,GO:0071166,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, RNA Metabolism, System and Developmental Process"
