node,nodeID,root node,root node ID,biodomain
mitochondrial genome maintenance,GO:0000002,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, APP Metabolism"
"alpha-1,6-mannosyltransferase activity",GO:0000009,molecular_function,GO:0003674,"APP Metabolism, Proteostasis, Oxidative Stress, Autophagy, Immune Response"
single strand break repair,GO:0000012,biological_process,GO:0008150,"DNA Repair, Oxidative Stress, Apoptosis, Proteostasis, Immune Response"
single-stranded DNA endodeoxyribonuclease activity,GO:0000014,molecular_function,GO:0003674,"DNA Repair, Apoptosis, Oxidative Stress, Proteostasis, Immune Response"
phosphopyruvate hydratase complex,GO:0000015,cellular_component,GO:0005575,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, APP Metabolism, Autophagy"
lactase activity,GO:0000016,molecular_function,GO:0003674,"Proteostasis, Oxidative Stress, APP Metabolism, Autophagy, Immune Response"
alpha-glucoside transport,GO:0000017,biological_process,GO:0008150,"APP Metabolism, Oxidative Stress, Proteostasis, Autophagy, Synapse"
regulation of DNA recombination,GO:0000018,biological_process,GO:0008150,"DNA Repair, Epigenetic, Oxidative Stress, Proteostasis, Immune Response"
regulation of mitotic recombination,GO:0000019,biological_process,GO:0008150,"DNA Repair, Apoptosis, Immune Response, Oxidative Stress, Proteostasis"
mitotic spindle elongation,GO:0000022,biological_process,GO:0008150,"Cell Cycle, Apoptosis, Proteostasis, Tau Homeostasis, Immune Response"
maltose metabolic process,GO:0000023,biological_process,GO:0008150,"Lipid Metabolism, Oxidative Stress, Proteostasis, APP Metabolism, Autophagy"
maltose catabolic process,GO:0000025,biological_process,GO:0008150,"Lipid Metabolism, Oxidative Stress, Proteostasis, APP Metabolism, Autophagy"
"alpha-1,2-mannosyltransferase activity",GO:0000026,molecular_function,GO:0003674,"Proteostasis, APP Metabolism, Oxidative Stress, Autophagy, Immune Response"
ribosomal large subunit assembly,GO:0000027,biological_process,GO:0008150,"Proteostasis, Synapse, Tau Homeostasis, Apoptosis, Immune Response"
