node,nodeID,root node,root node ID,biodomain
mitochondrial genome maintenance,GO:0000002,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Autophagy"
"alpha-1,6-mannosyltransferase activity",GO:0000009,molecular_function,GO:0003674,"Synapse, Proteostasis, Oxidative Stress, Autophagy, RNA Spliceosome"
single strand break repair,GO:0000012,biological_process,GO:0008150,"DNA Repair, Epigenetic, Synapse, RNA Spliceosome, Proteostasis"
single-stranded DNA endodeoxyribonuclease activity,GO:0000014,molecular_function,GO:0003674,"RNA Spliceosome, DNA Repair, Proteostasis, Apoptosis, Synapse"
phosphopyruvate hydratase complex,GO:0000015,cellular_component,GO:0005575,"Synapse, Proteostasis, Apoptosis, Oxidative Stress, RNA Spliceosome"
lactase activity,GO:0000016,molecular_function,GO:0003674,"Synapse, Proteostasis, Oxidative Stress, DNA Repair, Apoptosis"
alpha-glucoside transport,GO:0000017,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Apoptosis, RNA Spliceosome"
regulation of DNA recombination,GO:0000018,biological_process,GO:0008150,"DNA Repair, Epigenetic, Synapse, Proteostasis, Apoptosis"
regulation of mitotic recombination,GO:0000019,biological_process,GO:0008150,"DNA Repair, Epigenetic, RNA Spliceosome, Proteostasis, Synapse"
mitotic spindle elongation,GO:0000022,biological_process,GO:0008150,"Cell Cycle, Apoptosis, Proteostasis, Synapse, DNA Repair"
maltose metabolic process,GO:0000023,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Autophagy, Mitochondrial Metabolism"
maltose catabolic process,GO:0000025,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Autophagy, RNA Spliceosome"
"alpha-1,2-mannosyltransferase activity",GO:0000026,molecular_function,GO:0003674,"Synapse, Proteostasis, Oxidative Stress, Autophagy, RNA Spliceosome"
ribosomal large subunit assembly,GO:0000027,biological_process,GO:0008150,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Apoptosis"
ribosomal small subunit assembly,GO:0000028,biological_process,GO:0008150,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Apoptosis"
mannosyltransferase activity,GO:0000030,molecular_function,GO:0003674,"Synapse, Proteostasis, Oxidative Stress, Autophagy, RNA Spliceosome"
"alpha-1,3-mannosyltransferase activity",GO:0000033,molecular_function,GO:0003674,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Autophagy"
acyl binding,GO:0000035,molecular_function,GO:0003674,"Synapse, Proteostasis, Oxidative Stress, Autophagy, Mitochondrial Metabolism"
acyl carrier activity,GO:0000036,molecular_function,GO:0003674,"Synapse, Proteostasis, Oxidative Stress, Apoptosis, RNA Spliceosome"
very long-chain fatty acid metabolic process,GO:0000038,biological_process,GO:0008150,"Lipid Metabolism, Synapse, Oxidative Stress, Autophagy, Proteostasis"
autophagosome assembly,GO:0000045,biological_process,GO:0008150,"Autophagy, Synapse, Proteostasis, Oxidative Stress, RNA Spliceosome"
peptidyltransferase activity,GO:0000048,molecular_function,GO:0003674,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Apoptosis"
tRNA binding,GO:0000049,molecular_function,GO:0003674,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Epigenetic"
urea cycle,GO:0000050,biological_process,GO:0008150,"Synapse, Proteostasis, Apoptosis, Oxidative Stress, RNA Spliceosome"
citrulline metabolic process,GO:0000052,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Immune Response, Apoptosis"
argininosuccinate metabolic process,GO:0000053,biological_process,GO:0008150,"Synapse, Proteostasis, Apoptosis, Oxidative Stress, Immune Response"
ribosomal subunit export from nucleus,GO:0000054,biological_process,GO:0008150,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Epigenetic"
ribosomal large subunit export from nucleus,GO:0000055,biological_process,GO:0008150,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Apoptosis"
ribosomal small subunit export from nucleus,GO:0000056,biological_process,GO:0008150,"Synapse, Proteostasis, RNA Spliceosome, Oxidative Stress, Apoptosis"
fatty-acyl-CoA binding,GO:0000062,molecular_function,GO:0003674,"Fatty-Acyl-Coa Binding, Proteostasis, Synapse, Lipid Metabolism, Oxidative Stress"
L-ornithine transmembrane transporter activity,GO:0000064,molecular_function,GO:0003674,"Synapse, Proteostasis, Apoptosis, Oxidative Stress, Autophagy"
mitotic sister chromatid segregation,GO:0000070,biological_process,GO:0008150,"Cell Cycle, Apoptosis, RNA Spliceosome, Epigenetic, Structural Stabilization"
DNA replication checkpoint signaling,GO:0000076,biological_process,GO:0008150,"DNA Repair, Epigenetic, Synapse, Proteostasis, Cell Cycle"
DNA damage checkpoint signaling,GO:0000077,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Apoptosis, Epigenetic, RNA Spliceosome"
regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0000079,biological_process,GO:0008150,"Synapse, Proteostasis, Apoptosis, Cell Cycle, Epigenetic"
G1/S transition of mitotic cell cycle,GO:0000082,biological_process,GO:0008150,"Cell Cycle, Apoptosis, Proteostasis, RNA Spliceosome, Epigenetic"
