node,nodeID,root node,root node ID,biodomain
GOBP_AUTOPHAGY_OF_MITOCHONDRION,GO:0000422,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Mitochondrial Function and Metabolism, Apoptosis, Autophagy"
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,GO:0000462,biological_process,GO:0008150,"RNA Metabolism, Neurotransmission and Synaptic Regulation, Epigenetic Regulation, Neurodevelopment and Neuronal Differentiation, Protein Metabolism and Trafficking"
GOBP_RECOMBINATIONAL_REPAIR,GO:0000725,biological_process,GO:0008150,"DNA Repair, Epigenetic Regulation, Neurodevelopment and Neuronal Differentiation, Immune System and Inflammation, Response to Stimulus"
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION,GO:0000727,biological_process,GO:0008150,"DNA Repair, Epigenetic Regulation, Neurodevelopment and Neuronal Differentiation, Response to Stimulus, Signal Transduction"
GOBP_FATTY_ACID_ALPHA_OXIDATION,GO:0001561,biological_process,GO:0008150,"Lipid Metabolism, Neurotransmission and Synaptic Regulation, Protein Metabolism and Trafficking, Epigenetic Regulation, Response to Stimulus"
GOBP_NATURAL_KILLER_CELL_PROLIFERATION,GO:0001787,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction, Response to Stimulus"
GOBP_RECEPTOR_RECYCLING,GO:0001881,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Intracellular Trafficking and Organelle Dynamics, Neurodevelopment and Neuronal Differentiation, Signal Transduction, Protein Metabolism and Trafficking"
GOBP_BLOOD_VESSEL_MATURATION,GO:0001955,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Immune System and Inflammation, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE,GO:0002036,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus"
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GO:0002228,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction, Response to Stimulus"
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,GO:0002430,biological_process,GO:0008150,"Immune System and Inflammation, Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction"
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO:0002532,biological_process,GO:0008150,"Immune System and Inflammation, Neurotransmission and Synaptic Regulation, Apoptosis, Response to Stimulus, Epigenetic Regulation"
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO:0002534,biological_process,GO:0008150,"Immune System and Inflammation, Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction"
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION,GO:0002566,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction, RNA Metabolism"
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION,GO:0002666,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Signal Transduction, Response to Stimulus, Epigenetic Regulation"
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,GO:0002686,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Neurotransmission and Synaptic Regulation, Apoptosis, Signal Transduction"
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,GO:0002707,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GO:0002715,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Neurotransmission and Synaptic Regulation, Apoptosis, Signal Transduction"
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GO:0002716,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Signal Transduction, Response to Stimulus, Epigenetic Regulation"
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE,GO:0002826,biological_process,GO:0008150,"Immune System and Inflammation, Neurodevelopment and Neuronal Differentiation, Signal Transduction, Response to Stimulus, Epigenetic Regulation"
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GO:0002866,biological_process,GO:0008150,"Immune System and Inflammation, Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Response to Stimulus"
GOBP_REGULATION_OF_HYPERSENSITIVITY,GO:0002883,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Immune System and Inflammation, Response to Stimulus, Neurodevelopment and Neuronal Differentiation, Signal Transduction"
GOBP_SKELETAL_MUSCLE_CONTRACTION,GO:0003009,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Apoptosis, Signal Transduction, Response to Stimulus"
