node,nodeID,root node,root node ID,biodomain
steroid biosynthetic process,GO:0006694,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Immune Response, Proteostasis"
cholesterol biosynthetic process,GO:0006695,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Metal Binding and Homeostasis, Proteostasis, Autophagy"
bile acid biosynthetic process,GO:0006699,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Endolysosome, Proteostasis"
C21-steroid hormone biosynthetic process,GO:0006700,biological_process,GO:0008150,"Hormone Biosynthesis, Lipid Metabolism, Mitochondrial Metabolism, Primary Metabolic Process, Steroid Metabolism"
progesterone biosynthetic process,GO:0006701,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis"
androgen biosynthetic process,GO:0006702,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis"
estrogen biosynthetic process,GO:0006703,biological_process,GO:0008150,"Lipid Metabolism, Hormone Biosynthetic Process, Steroid Metabolic Process, Metabolic Process, Regulation of Hormone Levels"
glucocorticoid biosynthetic process,GO:0006704,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
mineralocorticoid biosynthetic process,GO:0006705,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Proteostasis"
steroid catabolic process,GO:0006706,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Oxidative Stress"
cholesterol catabolic process,GO:0006707,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Endolysosome, Autophagy, Oxidative Stress"
androgen catabolic process,GO:0006710,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Autophagy, Endolysosome, Oxidative Stress"
estrogen catabolic process,GO:0006711,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Proteostasis"
glucocorticoid catabolic process,GO:0006713,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
sesquiterpenoid metabolic process,GO:0006714,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Proteostasis"
isoprenoid metabolic process,GO:0006720,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
terpenoid metabolic process,GO:0006721,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Endolysosome"
eye pigment biosynthetic process,GO:0006726,biological_process,GO:0008150,"Lipid Metabolism, Metal Binding and Homeostasis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis"
tetrahydrobiopterin biosynthetic process,GO:0006729,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Vasculature, Immune Response"
one-carbon metabolic process,GO:0006730,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis"
nicotinamide riboside catabolic process,GO:0006738,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Proteostasis"
NADP+ metabolic process,GO:0006739,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Metal Binding and Homeostasis"
NADPH regeneration,GO:0006740,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Immune Response, Metal Binding and Homeostasis"
NADP+ biosynthetic process,GO:0006741,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Autophagy"
NADP+ catabolic process,GO:0006742,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy"
ubiquinone metabolic process,GO:0006743,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
ubiquinone biosynthetic process,GO:0006744,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
FAD biosynthetic process,GO:0006747,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Epigenetic, Proteostasis"
glutathione metabolic process,GO:0006749,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Immune Response"
glutathione biosynthetic process,GO:0006750,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis"
glutathione catabolic process,GO:0006751,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Autophagy"
nucleoside phosphate metabolic process,GO:0006753,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Cell Cycle, Epigenetic, DNA Repair"
ATP biosynthetic process,GO:0006754,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
folic acid-containing compound metabolic process,GO:0006760,biological_process,GO:0008150,"Mitochondrial Metabolism, Epigenetic, Lipid Metabolism, Cell Cycle, DNA Repair"
vitamin metabolic process,GO:0006766,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Metal Binding and Homeostasis"
biotin metabolic process,GO:0006768,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Epigenetic, Oxidative Stress"
nicotinamide metabolic process,GO:0006769,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Epigenetic, DNA Repair, Lipid Metabolism"
riboflavin metabolic process,GO:0006771,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Proteostasis"
